word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set
vahines	7	0	0	0	0	0	0	0	english_alpha
vahini	6	0	0	0	0	0	0	0	english_alpha
vaidic	6	0	0	0	0	0	0	0	english_alpha
vail	4	0	0	0	0	0	0	0	english_alpha
vailed	6	0	0	0	0	0	0	0	english_alpha
vailing	7	0	0	0	0	0	0	0	english_alpha
vails	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vain	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
vainer	6	1	0	0	1	0	0	0	english_alpha
vainest	7	1	0	0	1	0	0	0	english_alpha
vainful	7	0	0	0	0	0	0	0	english_alpha
vainly	6	0	0	1	0	0	0	0	english_alpha
vair	4	0	0	0	0	0	0	0	english_alpha
vairagi	7	0	0	0	0	0	0	0	english_alpha
vaire	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vairee	6	0	0	0	0	0	0	0	english_alpha
vairs	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vairy	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vaisya	6	0	1	0	0	1	0	0	english_alpha
vaivode	7	0	0	0	0	0	0	0	english_alpha
vajra	5	0	1	0	0	1	0	0	english_alpha
vakas	5	0	0	0	0	0	0	0	wordle_guesses
vakass	6	0	0	0	0	0	0	0	english_alpha
vakeel	6	0	0	0	0	0	0	0	english_alpha
vakeels	7	0	0	0	0	0	0	0	english_alpha
vakia	5	0	0	0	0	0	0	0	english_alpha
vakil	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vakils	6	0	0	0	0	0	0	0	english_alpha
valance	7	0	1	0	0	1	0	0	english_alpha
vale	4	0	1	0	0	1	0	0	english_alpha
valence	7	0	1	0	0	1	0	0	english_alpha
valency	7	0	1	0	0	1	0	0	english_alpha
valens	6	0	0	0	0	0	0	0	english_alpha
valent	6	1	0	0	1	0	0	0	english_alpha
valeral	7	0	0	0	0	0	0	0	english_alpha
valeria	7	0	0	0	0	0	0	0	english_alpha
valeric	7	0	0	0	0	0	0	0	english_alpha
valerie	7	0	0	0	0	0	0	0	english_alpha
valerin	7	0	0	0	0	0	0	0	english_alpha
valeryl	7	0	0	0	0	0	0	0	english_alpha
vales	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
valet	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
valeta	6	0	0	0	0	0	0	0	english_alpha
valeted	7	0	0	1	0	0	0	0	english_alpha
valetry	7	0	0	0	0	0	0	0	english_alpha
valets	6	0	1	0	0	1	0	0	english_alpha
valeur	6	0	0	0	0	0	0	0	english_alpha
valew	5	0	0	0	0	0	0	0	english_alpha
valewe	6	0	0	0	0	0	0	0	english_alpha
valgoid	7	0	0	0	0	0	0	0	english_alpha
valgus	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
valhall	7	0	0	0	0	0	0	0	english_alpha
vali	4	0	1	0	0	1	0	0	english_alpha
valiant	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
valid	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers
validly	7	0	0	1	0	0	0	0	english_alpha
valinch	7	0	0	0	0	0	0	0	english_alpha
valine	6	0	1	0	0	1	0	0	english_alpha
valines	7	0	1	0	0	1	0	0	english_alpha
valis	5	0	1	0	0	1	0	0	wordle_guesses
valise	6	0	1	0	0	1	0	0	english_alpha
valises	7	0	1	0	0	1	0	0	english_alpha
valium	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
valkyr	6	0	0	0	0	0	0	0	english_alpha
valkyrs	7	0	0	0	0	0	0	0	english_alpha
vall	4	0	0	0	0	0	0	0	english_alpha
vallar	6	0	0	0	0	0	0	0	english_alpha
vallary	7	0	0	0	0	0	0	0	english_alpha
vallate	7	0	0	0	0	0	0	0	english_alpha
valley	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
valleys	7	0	1	0	0	1	0	0	english_alpha
vallies	7	0	0	0	0	0	0	0	english_alpha
vallis	6	0	0	0	0	0	0	0	english_alpha
vallota	7	0	0	0	0	0	0	0	english_alpha
vallum	6	0	0	0	0	0	0	0	english_alpha
vallums	7	0	0	0	0	0	0	0	english_alpha
valmy	5	0	1	0	0	1	0	0	english_alpha
valois	6	0	1	0	0	1	0	0	english_alpha
valonia	7	0	0	0	0	0	0	0	english_alpha
valor	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
valorem	7	0	0	0	0	0	0	0	english_alpha
valors	6	0	1	0	0	1	0	0	english_alpha
valour	6	0	1	0	0	1	0	0	english_alpha
valours	7	0	1	0	0	1	0	0	english_alpha
valouwe	7	0	0	0	0	0	0	0	english_alpha
valsa	5	0	0	0	0	0	0	0	english_alpha
valse	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
valses	6	0	1	0	0	1	0	0	english_alpha
valsoid	7	0	0	0	0	0	0	0	english_alpha
valuate	7	0	0	1	0	0	0	0	english_alpha
value	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers
valued	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
valuer	6	0	1	0	0	1	0	0	english_alpha
valuers	7	0	1	0	0	1	0	0	english_alpha
values	6	0	1	0	0	1	0	0	english_alpha,google_10000
valuing	7	0	0	1	0	0	0	0	english_alpha
valure	6	0	0	0	0	0	0	0	english_alpha
valuta	6	0	0	0	0	0	0	0	english_alpha
valutas	7	0	0	0	0	0	0	0	english_alpha
valva	5	0	0	0	0	0	0	0	english_alpha
valvae	6	0	0	0	0	0	0	0	english_alpha
valval	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
valvar	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
valvata	7	0	0	0	0	0	0	0	english_alpha
valvate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
valve	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers
valved	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
valves	6	0	1	0	0	1	0	0	english_alpha,google_10000
valving	7	0	0	0	0	0	0	0	english_alpha
valvula	7	0	1	0	0	1	0	0	english_alpha
valvule	7	0	1	0	0	1	0	0	english_alpha
valyl	5	0	0	0	0	0	0	0	english_alpha
vamfont	7	0	0	0	0	0	0	0	english_alpha
vamoose	7	0	0	1	0	0	0	0	english_alpha
vamos	5	0	0	0	0	0	0	0	english_alpha
vamose	6	0	0	0	0	0	0	0	english_alpha
vamosed	7	0	0	0	0	0	0	0	english_alpha
vamoses	7	0	0	0	0	0	0	0	english_alpha
vamp	4	0	1	0	0	1	0	0	english_alpha
vamped	6	0	0	1	0	0	0	0	english_alpha
vamper	6	0	1	0	0	1	0	0	english_alpha
vampers	7	0	1	0	0	1	0	0	english_alpha
vampey	6	0	0	0	0	0	0	0	english_alpha
vamping	7	0	0	1	0	0	0	0	english_alpha
vampire	7	0	1	0	0	1	0	0	english_alpha,google_10000
vampish	7	0	0	0	0	0	0	0	english_alpha
vamps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vampy	5	0	0	0	0	0	0	0	wordle_guesses
vampyre	7	0	0	0	0	0	0	0	english_alpha
vamure	6	0	0	0	0	0	0	0	english_alpha
vanadic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vanadyl	7	0	0	0	0	0	0	0	english_alpha
vance	5	0	0	0	0	0	0	0	english_alpha
vanda	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vandal	6	0	1	0	0	1	0	0	english_alpha
vandals	7	0	1	0	0	1	0	0	english_alpha
vandas	6	0	1	0	0	1	0	0	english_alpha
vandyke	7	0	1	0	0	1	0	0	english_alpha
vane	4	0	1	0	0	1	0	0	english_alpha
vaned	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
vanes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vanessa	7	0	1	0	0	1	0	0	english_alpha
vanfoss	7	0	0	0	0	0	0	0	english_alpha
vang	4	0	0	0	0	0	0	0	english_alpha
vangee	6	0	0	0	0	0	0	0	english_alpha
vangeli	7	0	0	0	0	0	0	0	english_alpha
vanglo	6	0	0	0	0	0	0	0	english_alpha
vangloe	7	0	0	0	0	0	0	0	english_alpha
vangs	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vanilla	7	1	1	0	1	1	0	0	eff,english_alpha,google_10000
vanille	7	0	0	0	0	0	0	0	english_alpha
vanir	5	0	1	0	0	1	0	0	english_alpha
vanish	6	0	0	1	0	0	0	0	bip39,eff,english_alpha
vanist	6	0	0	0	0	0	0	0	english_alpha
vanity	6	0	1	0	0	1	0	0	eff,english_alpha
vanlay	6	0	0	0	0	0	0	0	english_alpha
vanload	7	0	0	0	0	0	0	0	english_alpha
vanman	6	0	0	0	0	0	0	0	english_alpha
vanmen	6	0	0	0	0	0	0	0	english_alpha
vanmost	7	0	0	0	0	0	0	0	english_alpha
vannai	6	0	0	0	0	0	0	0	english_alpha
vanned	6	0	0	0	0	0	0	0	english_alpha
vanner	6	0	0	0	0	0	0	0	english_alpha
vannet	6	0	0	0	0	0	0	0	english_alpha
vannic	6	0	0	0	0	0	0	0	english_alpha
vanning	7	0	0	0	0	0	0	0	english_alpha
vannus	6	0	0	0	0	0	0	0	english_alpha
vans	4	0	1	0	0	1	0	0	english_alpha
vansire	7	0	0	0	0	0	0	0	english_alpha
vantage	7	0	1	0	0	1	0	0	eff,english_alpha
vants	5	0	0	0	0	0	0	0	wordle_guesses
vanward	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vaped	5	0	0	0	0	0	0	0	wordle_guesses
vaper	5	0	0	0	0	0	0	0	wordle_guesses
vapes	5	0	0	0	0	0	0	0	wordle_guesses
vapid	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
vapidly	7	0	0	1	0	0	0	0	english_alpha
vapor	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers
vapored	7	0	0	0	0	0	0	0	english_alpha
vaporer	7	0	0	0	0	0	0	0	english_alpha
vapors	6	0	1	0	0	1	0	0	english_alpha
vapory	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vapour	6	0	1	0	0	1	0	0	english_alpha
vapours	7	0	1	0	0	1	0	0	english_alpha
vapoury	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vappa	5	0	0	0	0	0	0	0	english_alpha
vaquero	7	0	1	0	0	1	0	0	english_alpha
vara	4	0	1	0	0	1	0	0	english_alpha
varahan	7	0	0	0	0	0	0	0	english_alpha
varan	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
varangi	7	0	0	0	0	0	0	0	english_alpha
varanid	7	0	0	0	0	0	0	0	english_alpha
varanus	7	0	1	0	0	1	0	0	english_alpha
varas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
varda	5	0	0	0	0	0	0	0	english_alpha
vardy	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vare	4	0	0	0	0	0	0	0	english_alpha
varec	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
varech	6	0	0	0	0	0	0	0	english_alpha
varella	7	0	0	0	0	0	0	0	english_alpha
vares	5	0	0	0	0	0	0	0	wordle_guesses
vareuse	7	0	0	0	0	0	0	0	english_alpha
vari	4	0	0	0	0	0	0	0	english_alpha
varia	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
variac	6	0	0	0	0	0	0	0	english_alpha
variag	6	0	0	0	0	0	0	0	english_alpha
variant	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
variate	7	0	1	0	0	1	0	0	english_alpha
varical	7	0	0	0	0	0	0	0	english_alpha
varices	7	0	1	0	0	1	0	0	english_alpha
varied	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives
varier	6	0	0	0	0	0	0	0	english_alpha
variers	7	0	0	0	0	0	0	0	english_alpha
varies	6	0	0	1	0	0	0	0	english_alpha,google_10000
variety	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
varify	6	0	0	0	0	0	0	0	english_alpha
varing	6	0	0	0	0	0	0	0	english_alpha
vario	5	0	0	0	0	0	0	0	english_alpha
variola	7	0	1	0	0	1	0	0	english_alpha
variole	7	0	0	0	0	0	0	0	english_alpha
varios	6	0	0	0	0	0	0	0	english_alpha
various	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives
varisse	7	0	0	0	0	0	0	0	english_alpha
varix	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
varkas	6	0	0	0	0	0	0	0	english_alpha
varlet	6	0	1	0	0	1	0	0	english_alpha
varlets	7	0	1	0	0	1	0	0	english_alpha
varment	7	0	1	0	0	1	0	0	english_alpha
varmint	7	0	1	0	0	1	0	0	eff,english_alpha
varna	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
varnas	6	0	1	0	0	1	0	0	english_alpha
varnish	7	0	1	0	0	1	0	0	eff,english_alpha
varsal	6	0	0	0	0	0	0	0	english_alpha
varsha	6	0	0	0	0	0	0	0	english_alpha
varsity	7	0	1	0	0	1	0	0	eff,english_alpha
varuna	6	0	1	0	0	1	0	0	english_alpha
varus	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_guesses
varuses	7	0	1	0	0	1	0	0	english_alpha
varve	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
varved	6	0	0	0	0	0	0	0	english_alpha
varvel	6	0	0	0	0	0	0	0	english_alpha
varves	6	0	0	0	0	0	0	0	english_alpha
vary	4	0	0	1	0	0	0	0	english_alpha,google_10000
varying	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives
vasa	4	0	1	0	0	1	0	0	english_alpha
vasal	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vascla	6	0	0	0	0	0	0	0	english_alpha
vascon	6	0	0	0	0	0	0	0	english_alpha
vascons	7	0	0	0	0	0	0	0	english_alpha
vascula	7	0	0	0	0	0	0	0	english_alpha
vase	4	0	1	0	0	1	0	0	english_alpha
vaseful	7	0	0	0	0	0	0	0	english_alpha
vaselet	7	0	0	0	0	0	0	0	english_alpha
vases	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vassal	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
vassals	7	0	1	0	0	1	0	0	english_alpha
vassar	6	0	0	0	0	0	0	0	english_alpha
vassos	6	0	0	0	0	0	0	0	english_alpha
vast	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives
vastate	7	0	0	0	0	0	0	0	english_alpha
vaster	6	1	0	0	1	0	0	0	english_alpha
vastest	7	1	0	0	1	0	0	0	english_alpha
vastier	7	0	0	0	0	0	0	0	english_alpha
vastily	7	0	0	0	0	0	0	0	english_alpha
vastity	7	0	0	0	0	0	0	0	english_alpha
vastly	6	0	0	1	0	0	0	0	eff,english_alpha
vasts	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vastus	6	0	0	0	0	0	0	0	english_alpha
vasty	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
vasu	4	0	0	0	0	0	0	0	english_alpha
vateria	7	0	0	0	0	0	0	0	english_alpha
vates	5	0	0	0	0	0	0	0	english_alpha
vatful	6	0	0	0	0	0	0	0	english_alpha
vatfuls	7	0	0	0	0	0	0	0	english_alpha
vatic	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
vatical	7	1	0	0	1	0	0	0	english_alpha
vatican	7	0	1	0	0	1	0	0	english_alpha,google_10000
vatman	6	0	0	0	0	0	0	0	english_alpha
vats	4	0	1	0	0	1	0	0	english_alpha
vatted	6	0	0	0	0	0	0	0	english_alpha
vatter	6	0	0	0	0	0	0	0	english_alpha
vatting	7	0	0	0	0	0	0	0	english_alpha
vatus	5	0	0	0	0	0	0	0	wordle_guesses
vauch	5	0	0	0	0	0	0	0	wordle_guesses
vaudios	7	0	0	0	0	0	0	0	english_alpha
vaudism	7	0	0	0	0	0	0	0	english_alpha
vaudois	7	0	1	0	0	1	0	0	english_alpha
vaudoux	7	0	0	0	0	0	0	0	english_alpha
vaudy	5	0	0	0	0	0	0	0	english_alpha
vaughn	6	0	0	0	0	0	0	0	english_alpha
vault	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers
vaulted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
vaulter	7	0	1	0	0	1	0	0	english_alpha
vaults	6	0	1	0	0	1	0	0	english_alpha
vaulty	6	0	0	0	0	0	0	0	english_alpha
vaumure	7	0	0	0	0	0	0	0	english_alpha
vaunce	6	0	0	0	0	0	0	0	english_alpha
vaunt	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
vaunted	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vaunter	7	0	1	0	0	1	0	0	english_alpha
vauntie	7	0	0	0	0	0	0	0	english_alpha
vaunts	6	0	1	0	0	1	0	0	english_alpha
vaunty	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vaurien	7	0	0	0	0	0	0	0	english_alpha
vaus	4	0	0	0	0	0	0	0	english_alpha
vaute	5	0	0	0	0	0	0	0	wordle_guesses
vauts	5	0	0	0	0	0	0	0	wordle_guesses
vauxite	7	0	0	0	0	0	0	0	english_alpha
vavasor	7	0	0	0	0	0	0	0	english_alpha
vavs	4	0	0	0	0	0	0	0	english_alpha
vaward	6	0	0	0	0	0	0	0	english_alpha
vawards	7	0	0	0	0	0	0	0	english_alpha
vawntie	7	0	0	0	0	0	0	0	english_alpha
vaws	4	0	0	0	0	0	0	0	english_alpha
vawte	5	0	0	0	0	0	0	0	wordle_guesses
vaxes	5	0	0	0	0	0	0	0	wordle_guesses
vayu	4	0	1	0	0	1	0	0	english_alpha
vazimba	7	0	0	0	0	0	0	0	english_alpha
veadar	6	0	1	0	0	1	0	0	english_alpha
veadore	7	0	0	0	0	0	0	0	english_alpha
veal	4	0	1	0	0	1	0	0	eff,english_alpha
veale	5	0	0	0	0	0	0	0	wordle_guesses
vealed	6	0	0	0	0	0	0	0	english_alpha
vealer	6	0	0	0	0	0	0	0	english_alpha
vealers	7	0	0	0	0	0	0	0	english_alpha
vealier	7	0	0	0	0	0	0	0	english_alpha
vealing	7	0	0	0	0	0	0	0	english_alpha
veals	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vealy	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
veau	4	0	1	0	0	1	0	0	english_alpha
vection	7	0	0	0	0	0	0	0	english_alpha
vectis	6	0	0	0	0	0	0	0	english_alpha
vector	6	0	1	0	0	1	0	0	english_alpha,google_10000
vectors	7	0	1	0	0	1	0	0	english_alpha
vecture	7	0	0	0	0	0	0	0	english_alpha
veda	4	0	1	0	0	1	0	0	english_alpha
vedaic	6	0	0	0	0	0	0	0	english_alpha
vedaism	7	0	0	0	0	0	0	0	english_alpha
vedalia	7	0	1	0	0	1	0	0	english_alpha
vedana	6	0	0	0	0	0	0	0	english_alpha
vedanga	7	0	1	0	0	1	0	0	english_alpha
vedanta	7	0	1	0	0	1	0	0	english_alpha
vedda	5	0	0	0	0	0	0	0	english_alpha
veddoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vedet	5	0	0	0	0	0	0	0	english_alpha
vedette	7	0	0	0	0	0	0	0	english_alpha
vedic	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives
vedika	6	0	0	0	0	0	0	0	english_alpha
vedism	6	0	1	0	0	1	0	0	english_alpha
vedist	6	0	1	0	0	1	0	0	english_alpha
vedro	5	0	0	0	0	0	0	0	english_alpha
veduis	6	0	0	0	0	0	0	0	english_alpha
veen	4	0	0	0	0	0	0	0	english_alpha
veena	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
veenas	6	0	0	0	0	0	0	0	english_alpha
veep	4	0	0	0	0	0	0	0	english_alpha
veepee	6	0	0	0	0	0	0	0	english_alpha
veepees	7	0	0	0	0	0	0	0	english_alpha
veeps	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
veer	4	0	0	1	0	0	0	0	english_alpha
veered	6	0	0	1	0	0	0	0	english_alpha
veeries	7	0	1	0	0	1	0	0	english_alpha
veering	7	0	1	0	0	1	0	0	english_alpha
veers	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
veery	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
vees	4	0	0	0	0	0	0	0	english_alpha
vefry	5	0	0	0	0	0	0	0	english_alpha
vega	4	0	1	0	0	1	0	0	english_alpha
vegan	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers
vegans	6	0	1	0	0	1	0	0	english_alpha
vegas	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
veges	5	0	0	0	0	0	0	0	wordle_guesses
vegetal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
vegete	6	0	0	0	0	0	0	0	english_alpha
veggie	6	0	1	0	0	1	0	0	eff
vegie	5	0	0	0	0	0	0	0	wordle_guesses
vegos	5	0	0	0	0	0	0	0	wordle_guesses
vehicle	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
vehme	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vehmic	6	0	0	0	0	0	0	0	english_alpha
veigle	6	0	0	0	0	0	0	0	english_alpha
veil	4	0	1	0	0	1	0	0	english_alpha
veiled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
veiler	6	0	0	0	0	0	0	0	english_alpha
veilers	7	0	0	0	0	0	0	0	english_alpha
veiling	7	0	1	0	0	1	0	0	english_alpha
veils	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
veily	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
vein	4	0	1	0	0	1	0	0	english_alpha
veinage	7	0	0	0	0	0	0	0	english_alpha
veinal	6	1	0	0	1	0	0	0	english_alpha
veined	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
veiner	6	0	0	0	0	0	0	0	english_alpha
veiners	7	0	0	0	0	0	0	0	english_alpha
veinery	7	0	0	0	0	0	0	0	english_alpha
veinier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
veining	7	0	0	1	0	0	0	0	english_alpha
veinlet	7	0	0	0	0	0	0	0	english_alpha
veinous	7	0	0	0	0	0	0	0	english_alpha
veins	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
veinule	7	0	0	0	0	0	0	0	english_alpha
veiny	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
vejoces	7	0	0	0	0	0	0	0	english_alpha
vejovis	7	0	0	0	0	0	0	0	english_alpha
vejoz	5	0	0	0	0	0	0	0	english_alpha
vela	4	0	1	0	0	1	0	0	english_alpha
velal	5	0	0	0	0	0	0	0	english_alpha
velamen	7	0	0	0	0	0	0	0	english_alpha
velar	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_guesses
velaria	7	0	0	0	0	0	0	0	english_alpha
velaric	7	0	0	0	0	0	0	0	english_alpha
velars	6	0	1	0	0	1	0	0	english_alpha
velary	6	0	0	0	0	0	0	0	english_alpha
velate	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
velated	7	0	0	0	0	0	0	0	english_alpha
velcro	6	0	1	0	0	1	0	0	eff,english_alpha
veld	4	0	1	0	0	1	0	0	english_alpha
veldman	7	0	0	0	0	0	0	0	english_alpha
velds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
veldt	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
veldts	6	0	1	0	0	1	0	0	english_alpha
velella	7	0	0	0	0	0	0	0	english_alpha
veles	5	0	0	0	0	0	0	0	wordle_guesses
veleta	6	0	0	0	0	0	0	0	english_alpha
velic	5	0	0	0	0	0	0	0	english_alpha
veliger	7	0	0	0	0	0	0	0	english_alpha
velika	6	0	0	0	0	0	0	0	english_alpha
velites	7	0	0	0	0	0	0	0	english_alpha
vell	4	0	0	0	0	0	0	0	english_alpha
vellala	7	0	0	0	0	0	0	0	english_alpha
velleda	7	0	0	0	0	0	0	0	english_alpha
vellon	6	0	0	0	0	0	0	0	english_alpha
vells	5	0	0	0	0	0	0	0	wordle_guesses
vellum	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
vellums	7	0	1	0	0	1	0	0	english_alpha
vellumy	7	0	0	0	0	0	0	0	english_alpha
vellute	7	0	0	0	0	0	0	0	english_alpha
velo	4	0	0	0	0	0	0	0	english_alpha
veloce	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
velour	6	0	1	0	0	1	0	0	english_alpha
velours	7	0	1	0	0	1	0	0	english_alpha
velout	6	0	0	0	0	0	0	0	english_alpha
veloute	7	0	1	0	0	1	0	0	english_alpha
velte	5	0	0	0	0	0	0	0	english_alpha
velum	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
velumen	7	0	0	0	0	0	0	0	english_alpha
velunge	7	0	0	0	0	0	0	0	english_alpha
velure	6	0	0	0	0	0	0	0	english_alpha
velured	7	0	0	0	0	0	0	0	english_alpha
velures	7	0	0	0	0	0	0	0	english_alpha
velvet	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives
velvets	7	0	1	0	0	1	0	0	english_alpha
velvety	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
vena	4	0	1	0	0	1	0	0	english_alpha
venada	6	0	0	0	0	0	0	0	english_alpha
venae	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
venal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
venally	7	0	0	1	0	0	0	0	english_alpha
venatic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
venator	7	0	0	0	0	0	0	0	english_alpha
vencola	7	0	0	0	0	0	0	0	english_alpha
vend	4	0	0	1	0	0	0	0	english_alpha
vendace	7	0	0	0	0	0	0	0	english_alpha
vendage	7	0	0	0	0	0	0	0	english_alpha
vendean	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
vended	6	0	0	1	0	0	0	0	english_alpha
vendee	6	0	1	0	0	1	0	0	english_alpha
vendees	7	0	1	0	0	1	0	0	english_alpha
vender	6	0	1	0	0	1	0	0	english_alpha
venders	7	0	1	0	0	1	0	0	english_alpha
vending	7	0	1	0	0	1	0	0	eff,english_alpha
vendis	6	0	0	0	0	0	0	0	english_alpha
vendor	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
vendors	7	0	1	0	0	1	0	0	english_alpha,google_10000
vends	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
vendu	5	0	0	0	0	0	0	0	wordle_guesses
vendue	6	0	1	0	0	1	0	0	english_alpha
vendues	7	0	1	0	0	1	0	0	english_alpha
vened	5	0	0	0	0	0	0	0	english_alpha
veneer	6	0	1	0	0	1	0	0	english_alpha
veneers	7	0	1	0	0	1	0	0	english_alpha
venefic	7	0	0	0	0	0	0	0	english_alpha
venene	6	0	0	0	0	0	0	0	english_alpha
veneral	7	0	0	0	0	0	0	0	english_alpha
venere	6	0	0	0	0	0	0	0	english_alpha
venerer	7	0	0	0	0	0	0	0	english_alpha
veneres	7	0	0	0	0	0	0	0	english_alpha
veneris	7	0	0	0	0	0	0	0	english_alpha
venero	6	0	0	0	0	0	0	0	english_alpha
veneros	7	0	0	0	0	0	0	0	english_alpha
venery	6	0	0	0	0	0	0	0	english_alpha
venesia	7	0	0	0	0	0	0	0	english_alpha
venetes	7	0	0	0	0	0	0	0	english_alpha
veneti	6	0	0	0	0	0	0	0	english_alpha
venetic	7	0	0	0	0	0	0	0	english_alpha
veneur	6	0	0	0	0	0	0	0	english_alpha
veney	5	0	0	0	0	0	0	0	wordle_guesses
venge	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
venged	6	0	0	0	0	0	0	0	english_alpha
