word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set
tantra	6	0	1	0	0	1	0	0	english_alpha
tantras	7	0	1	0	0	1	0	0	english_alpha
tantric	7	1	0	0	1	0	0	0	english_alpha
tantrik	7	1	0	0	1	0	0	0	english_alpha
tantrum	7	0	1	0	0	1	0	0	eff,english_alpha
taoism	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
taoist	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
taoists	7	0	1	0	0	1	0	0	english_alpha
taos	4	0	1	0	0	1	0	0	english_alpha
tapa	4	0	1	0	0	1	0	0	english_alpha
tapas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tape	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
taped	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
taper	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
tapered	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
tapers	6	0	1	0	0	1	0	0	english_alpha
tapes	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
tapetal	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
taping	6	0	1	0	0	1	0	0	english_alpha
tapings	7	0	1	0	0	1	0	0	english_alpha
tapioca	7	0	1	0	0	1	0	0	eff,english_alpha
tapir	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
tapirs	6	0	1	0	0	1	0	0	english_alpha
tapirus	7	0	1	0	0	1	0	0	english_alpha
tapis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tapises	7	0	1	0	0	1	0	0	english_alpha
tappa	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tapped	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tapper	6	0	1	0	0	1	0	0	english_alpha
tappers	7	0	1	0	0	1	0	0	english_alpha
tappet	6	0	1	0	0	1	0	0	english_alpha
tappets	7	0	1	0	0	1	0	0	english_alpha
tapping	7	0	1	0	0	1	0	0	eff,english_alpha
taproom	7	0	1	0	0	1	0	0	english_alpha
taproot	7	0	1	0	0	1	0	0	english_alpha
taps	4	0	1	0	0	1	0	0	eff,english_alpha
tapster	7	0	1	0	0	1	0	0	english_alpha
tara	4	0	1	0	0	1	0	0	english_alpha
taras	5	0	1	0	0	1	0	0	wordle_guesses
tardier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tardive	7	1	0	0	1	0	0	0	english_alpha
tardy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
tare	4	0	1	0	0	1	0	0	english_alpha
tares	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
target	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
targets	7	0	1	0	0	1	0	0	english_alpha,google_10000
tarheel	7	0	1	0	0	1	0	0	english_alpha
tariff	6	0	1	0	0	1	0	0	english_alpha,google_10000
tariffs	7	0	1	0	0	1	0	0	english_alpha
tarmac	6	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives
tarmacs	7	0	1	0	0	1	0	0	english_alpha
tarn	4	0	1	0	0	1	0	0	english_alpha
tarnal	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tarnish	7	0	1	0	0	1	0	0	eff,english_alpha
tarns	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
taro	4	0	1	0	0	1	0	0	english_alpha
taros	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tarot	5	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers
tarots	6	0	1	0	0	1	0	0	english_alpha
tarp	4	0	1	0	0	1	0	0	english_alpha
tarpan	6	0	1	0	0	1	0	0	english_alpha
tarpans	7	0	1	0	0	1	0	0	english_alpha
tarpon	6	0	1	0	0	1	0	0	english_alpha
tarpons	7	0	1	0	0	1	0	0	english_alpha
tarps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tarquin	7	0	1	0	0	1	0	0	english_alpha
tarry	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
tars	4	0	1	0	0	1	0	0	english_alpha
tarsal	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
tarsals	7	0	1	0	0	1	0	0	english_alpha
tarsi	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tarsier	7	0	1	0	0	1	0	0	english_alpha
tarsius	7	0	1	0	0	1	0	0	english_alpha
tarsus	6	0	1	0	0	1	0	0	english_alpha
tart	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives
tartan	6	0	1	0	0	1	0	0	english_alpha
tartans	7	0	1	0	0	1	0	0	english_alpha
tartar	6	0	1	0	0	1	0	0	eff,english_alpha
tartars	7	0	1	0	0	1	0	0	english_alpha
tartary	7	0	1	0	0	1	0	0	english_alpha
tarter	6	1	0	0	1	0	0	0	english_alpha
tartest	7	1	0	0	1	0	0	0	english_alpha
tartish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tartlet	7	0	1	0	0	1	0	0	english_alpha
tarts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tartufe	7	0	1	0	0	1	0	0	english_alpha
tarweed	7	0	1	0	0	1	0	0	english_alpha
tarwood	7	0	1	0	0	1	0	0	english_alpha
tarzan	6	0	1	0	0	1	0	0	english_alpha
tarzans	7	0	1	0	0	1	0	0	english_alpha
task	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
tasks	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
tasse	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tassel	6	0	1	0	0	1	0	0	eff,english_alpha
tassels	7	0	1	0	0	1	0	0	english_alpha
tasses	6	0	1	0	0	1	0	0	english_alpha
tasset	6	0	1	0	0	1	0	0	english_alpha
tassets	7	0	1	0	0	1	0	0	english_alpha
tasso	5	0	1	0	0	1	0	0	wordle_guesses
taste	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers
taster	6	0	1	0	0	1	0	0	english_alpha
tasters	7	0	1	0	0	1	0	0	english_alpha
tastes	6	0	1	0	0	1	0	0	english_alpha
tastier	7	1	0	0	1	0	0	0	english_alpha
tasting	7	0	1	0	0	1	0	0	eff,english_alpha
tasty	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers
tatar	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_guesses
tatary	6	0	1	0	0	1	0	0	english_alpha
tate	4	0	1	0	0	1	0	0	english_alpha
tater	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
taters	6	0	1	0	0	1	0	0	english_alpha
tates	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tatou	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tatouay	7	0	1	0	0	1	0	0	english_alpha
tats	4	0	1	0	0	1	0	0	english_alpha
tatter	6	0	1	0	0	1	0	0	english_alpha
tatters	7	0	1	0	0	1	0	0	english_alpha
tattier	7	1	0	0	1	0	0	0	english_alpha
tatting	7	0	1	0	0	1	0	0	english_alpha
tattle	6	0	1	0	0	1	0	0	eff,english_alpha
tattler	7	0	1	0	0	1	0	0	english_alpha
tattles	7	0	1	0	0	1	0	0	english_alpha
tattoo	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
tattoos	7	0	1	0	0	1	0	0	english_alpha
tatty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
tatu	4	0	1	0	0	1	0	0	english_alpha
tatus	5	0	1	0	0	1	0	0	wordle_guesses
taught	6	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives
taunt	5	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers
taunts	6	0	1	0	0	1	0	0	english_alpha
tauon	5	0	1	0	0	1	0	0	wordle_guesses
taupe	5	1	1	0	1	1	0	0	english_alpha,wordle_guesses
taupes	6	0	1	0	0	1	0	0	english_alpha
taurine	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
taurus	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
taus	4	0	1	0	0	1	0	0	english_alpha
taut	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tauter	6	1	0	0	1	0	0	0	english_alpha
tautest	7	1	0	0	1	0	0	0	english_alpha
tautog	6	0	1	0	0	1	0	0	english_alpha
tautogs	7	0	1	0	0	1	0	0	english_alpha
tavern	6	0	1	0	0	1	0	0	eff,english_alpha
taverns	7	0	1	0	0	1	0	0	english_alpha
tawdry	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tawie	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
tawney	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
tawneys	7	0	1	0	0	1	0	0	english_alpha
tawnier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tawny	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
taws	4	0	1	0	0	1	0	0	english_alpha
tawse	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tawses	6	0	1	0	0	1	0	0	english_alpha
taxa	4	0	1	0	0	1	0	0	english_alpha
taxable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
taxer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
taxers	6	0	1	0	0	1	0	0	english_alpha
taxes	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
taxi	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
taxicab	7	0	1	0	0	1	0	0	english_alpha
taxidea	7	0	1	0	0	1	0	0	english_alpha
taxies	6	0	1	0	0	1	0	0	english_alpha
taximan	7	0	1	0	0	1	0	0	english_alpha
taximen	7	0	1	0	0	1	0	0	english_alpha
taxing	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
taxis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
taxiway	7	0	1	0	0	1	0	0	english_alpha
taxman	6	0	1	0	0	1	0	0	english_alpha
taxmen	6	0	1	0	0	1	0	0	english_alpha
taxon	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
taxons	6	0	1	0	0	1	0	0	english_alpha
taxus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tayassu	7	0	1	0	0	1	0	0	english_alpha
taylor	6	0	1	0	0	1	0	0	english_alpha,google_10000
tayra	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teacake	7	0	1	0	0	1	0	0	english_alpha
teacart	7	0	1	0	0	1	0	0	english_alpha
teach	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers
teacher	7	0	1	0	0	1	0	0	english_alpha,google_10000
teaches	7	0	1	0	0	1	0	0	english_alpha,google_10000
teacup	6	0	1	0	0	1	0	0	english_alpha
teacups	7	0	1	0	0	1	0	0	english_alpha
teak	4	0	1	0	0	1	0	0	english_alpha
teaks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teal	4	1	1	0	1	1	0	0	english_alpha
teals	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
team	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
teams	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
teapot	6	0	1	0	0	1	0	0	english_alpha
teapots	7	0	1	0	0	1	0	0	english_alpha
tear	4	0	1	0	0	1	0	0	english_alpha,google_10000
tearful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teargas	7	0	1	0	0	1	0	0	english_alpha
tearier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tearing	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
tearoom	7	0	1	0	0	1	0	0	english_alpha
tears	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
teary	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
teas	4	0	1	0	0	1	0	0	english_alpha
tease	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
teased	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teasel	6	0	1	0	0	1	0	0	english_alpha
teasels	7	0	1	0	0	1	0	0	english_alpha
teaser	6	0	1	0	0	1	0	0	english_alpha
teasers	7	0	1	0	0	1	0	0	english_alpha
teases	6	0	1	0	0	1	0	0	english_alpha
teashop	7	0	1	0	0	1	0	0	english_alpha
teasing	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
teasle	6	0	1	0	0	1	0	0	english_alpha
teat	4	0	1	0	0	1	0	0	english_alpha
teatime	7	0	1	0	0	1	0	0	english_alpha
teats	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teazel	6	0	1	0	0	1	0	0	english_alpha
teazels	7	0	1	0	0	1	0	0	english_alpha
tebet	5	0	1	0	0	1	0	0	english_alpha
tech	4	0	1	0	0	1	0	0	english_alpha,google_10000
techie	6	0	1	0	0	1	0	0	english_alpha
techier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
techies	7	0	1	0	0	1	0	0	english_alpha
techno	6	0	1	0	0	1	0	0	google_10000
techs	5	0	1	0	0	1	0	0	wordle_guesses
techy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
tectona	7	0	1	0	0	1	0	0	english_alpha
teddies	7	0	1	0	0	1	0	0	english_alpha
teddy	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
tedious	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tedium	6	0	1	0	0	1	0	0	english_alpha
tediums	7	0	1	0	0	1	0	0	english_alpha
teds	4	0	1	0	0	1	0	0	english_alpha
teeming	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teen	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
teenage	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
teener	6	1	0	0	1	0	0	0	english_alpha
teenier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teens	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
teensy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teentsy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teeny	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
teepee	6	0	1	0	0	1	0	0	english_alpha
teepees	7	0	1	0	0	1	0	0	english_alpha
tees	4	0	1	0	0	1	0	0	english_alpha
teeter	6	0	1	0	0	1	0	0	english_alpha
teeters	7	0	1	0	0	1	0	0	english_alpha
teeth	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
teff	4	0	1	0	0	1	0	0	english_alpha
teffs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teflon	6	0	1	0	0	1	0	0	english_alpha
tegs	4	0	1	0	0	1	0	0	english_alpha
tegular	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tegus	5	0	1	0	0	1	0	0	wordle_guesses
teheran	7	0	1	0	0	1	0	0	english_alpha
teiid	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teiidae	7	0	1	0	0	1	0	0	english_alpha
teiids	6	0	1	0	0	1	0	0	english_alpha
teind	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
teju	4	0	1	0	0	1	0	0	english_alpha
tektite	7	0	1	0	0	1	0	0	english_alpha
telamon	7	0	1	0	0	1	0	0	english_alpha
telco	5	0	1	0	0	1	0	0	wordle_guesses
telecom	7	0	1	0	0	1	0	0	google_10000
teleost	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
telex	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
telexes	7	0	1	0	0	1	0	0	english_alpha
telfer	6	0	1	0	0	1	0	0	english_alpha
telfers	7	0	1	0	0	1	0	0	english_alpha
telial	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
telic	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
tell	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
teller	6	0	1	0	0	1	0	0	english_alpha
tellers	7	0	1	0	0	1	0	0	english_alpha
tellies	7	0	1	0	0	1	0	0	english_alpha
tellima	7	0	1	0	0	1	0	0	english_alpha
telling	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
tells	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
tellus	6	0	1	0	0	1	0	0	english_alpha
telly	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
telopea	7	0	1	0	0	1	0	0	english_alpha
telpher	7	0	1	0	0	1	0	0	english_alpha
telugu	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
temblor	7	0	1	0	0	1	0	0	english_alpha
temp	4	0	1	0	0	1	0	0	english_alpha,google_10000
temper	6	0	1	0	0	1	0	0	english_alpha
tempera	7	0	1	0	0	1	0	0	english_alpha
tempers	7	0	1	0	0	1	0	0	english_alpha
tempest	7	0	1	0	0	1	0	0	english_alpha
tempi	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
templar	7	0	1	0	0	1	0	0	english_alpha
temple	6	0	1	0	0	1	0	0	english_alpha,google_10000
templed	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
temples	7	0	1	0	0	1	0	0	english_alpha
templet	7	0	1	0	0	1	0	0	english_alpha
tempo	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
tempos	6	0	1	0	0	1	0	0	english_alpha
temps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tempter	7	0	1	0	0	1	0	0	english_alpha
tempura	7	0	1	0	0	1	0	0	english_alpha
tenable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenancy	7	0	1	0	0	1	0	0	english_alpha
tenant	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
tenants	7	0	1	0	0	1	0	0	english_alpha
tench	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tenches	7	0	1	0	0	1	0	0	english_alpha
tender	6	1	1	0	1	1	1	0	english_alpha,google_10000,moby_adj,simple_adjectives
tenders	7	0	1	0	0	1	0	0	english_alpha
tending	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
tendon	6	0	1	0	0	1	0	0	english_alpha
tendons	7	0	1	0	0	1	0	0	english_alpha
tendrac	7	0	1	0	0	1	0	0	english_alpha
tendril	7	0	1	0	0	1	0	0	english_alpha
tenet	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
tenets	6	0	1	0	0	1	0	0	english_alpha
tenfold	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenge	5	0	1	0	0	1	0	0	wordle_guesses
tenia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teniae	6	0	1	0	0	1	0	0	english_alpha
tenias	6	0	1	0	0	1	0	0	english_alpha
tenner	6	0	1	0	0	1	0	0	english_alpha
tenners	7	0	1	0	0	1	0	0	english_alpha
tennis	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
tenno	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tenon	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tenons	6	0	1	0	0	1	0	0	english_alpha
tenor	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers
tenors	6	0	1	0	0	1	0	0	english_alpha
tenpin	6	0	1	0	0	1	0	0	english_alpha
tenpins	7	0	1	0	0	1	0	0	english_alpha
tenrec	6	0	1	0	0	1	0	0	english_alpha
tenrecs	7	0	1	0	0	1	0	0	english_alpha
tens	4	0	1	0	0	1	0	0	english_alpha
tense	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers
tensed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenser	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenses	6	0	1	0	0	1	0	0	english_alpha
tensest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tensile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tensing	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tension	7	0	1	0	0	1	0	0	english_alpha,google_10000
tensity	7	0	1	0	0	1	0	0	english_alpha
tensive	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tensor	6	0	1	0	0	1	0	0	english_alpha
tensors	7	0	1	0	0	1	0	0	english_alpha
tent	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
tented	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tenter	6	0	1	0	0	1	0	0	english_alpha
tenters	7	0	1	0	0	1	0	0	english_alpha
tenth	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers
tenths	6	0	1	0	0	1	0	0	english_alpha
tentie	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tentier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tenting	7	0	1	0	0	1	0	0	english_alpha
tents	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tenty	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
tenuity	7	0	1	0	0	1	0	0	english_alpha
tenuous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenure	6	0	1	0	0	1	0	0	english_alpha
tenured	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tenures	7	0	1	0	0	1	0	0	english_alpha
tenuto	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tepal	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tepals	6	0	1	0	0	1	0	0	english_alpha
tepee	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
tepees	6	0	1	0	0	1	0	0	english_alpha
tepid	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
tequila	7	0	1	0	0	1	0	0	english_alpha
tera	4	0	1	0	0	1	0	0	english_alpha
teras	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
terass	6	0	1	0	0	1	0	0	english_alpha
terata	6	0	1	0	0	1	0	0	english_alpha
terbic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
terbium	7	0	1	0	0	1	0	0	english_alpha
terce	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tercel	6	0	1	0	0	1	0	0	english_alpha
tercels	7	0	1	0	0	1	0	0	english_alpha
terces	6	0	1	0	0	1	0	0	english_alpha
tercet	6	0	1	0	0	1	0	0	english_alpha
tercets	7	0	1	0	0	1	0	0	english_alpha
teredo	6	0	1	0	0	1	0	0	english_alpha
teredos	7	0	1	0	0	1	0	0	english_alpha
terefah	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
terence	7	0	1	0	0	1	0	0	english_alpha
teres	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teresa	6	0	1	0	0	1	0	0	english_alpha
terete	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tergal	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
term	4	0	1	0	0	1	0	1	bip39,english_alpha,google_10000,haikunatorjs_nouns
termer	6	0	1	0	0	1	0	0	english_alpha
termers	7	0	1	0	0	1	0	0	english_alpha
termes	6	0	1	0	0	1	0	0	english_alpha
termini	7	0	1	0	0	1	0	0	english_alpha
termite	7	0	1	0	0	1	0	0	english_alpha
terms	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
tern	4	0	1	0	0	1	0	0	english_alpha
ternary	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
ternate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
ternion	7	0	1	0	0	1	0	0	english_alpha
terns	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
terpene	7	0	1	0	0	1	0	0	english_alpha
terrace	7	0	1	0	0	1	0	0	english_alpha,google_10000
terrain	7	0	1	0	0	1	0	0	english_alpha,google_10000
terrene	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
terrier	7	0	1	0	0	1	0	0	english_alpha
terries	7	0	1	0	0	1	0	0	english_alpha
terrine	7	0	1	0	0	1	0	0	english_alpha
terror	6	0	1	0	0	1	0	0	english_alpha,google_10000
terrors	7	0	1	0	0	1	0	0	english_alpha
terry	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
terse	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
terser	6	1	0	0	1	0	0	0	english_alpha
tersest	7	1	0	0	1	0	0	0	english_alpha
tertial	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tertian	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tertius	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
tesla	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
teslas	6	0	1	0	0	1	0	0	english_alpha
tessera	7	0	1	0	0	1	0	0	english_alpha
test	4	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
testa	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
testae	6	0	1	0	0	1	0	0	english_alpha
testate	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
tested	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
testee	6	0	1	0	0	1	0	0	english_alpha
testees	7	0	1	0	0	1	0	0	english_alpha
tester	6	0	1	0	0	1	0	0	english_alpha
testers	7	0	1	0	0	1	0	0	english_alpha
testes	6	0	1	0	0	1	0	0	english_alpha
testier	7	1	0	0	1	0	0	0	english_alpha
testing	7	0	1	0	0	1	0	0	english_alpha,google_10000
testis	6	0	1	0	0	1	0	0	english_alpha
tests	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
testudo	7	0	1	0	0	1	0	0	english_alpha
testy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
tetanic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
tetanus	7	0	1	0	0	1	0	0	english_alpha
tetany	6	0	1	0	0	1	0	0	english_alpha
tetchy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
teth	4	0	1	0	0	1	0	0	english_alpha
tether	6	0	1	0	0	1	0	0	english_alpha
tethers	7	0	1	0	0	1	0	0	english_alpha
teths	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tethys	6	0	1	0	0	1	0	0	english_alpha
teton	5	0	1	0	0	1	0	0	english_alpha
tetra	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
tetrad	6	0	1	0	0	1	0	0	english_alpha
tetrads	7	0	1	0	0	1	0	0	english_alpha
tetrao	6	0	1	0	0	1	0	0	english_alpha
tetras	6	0	1	0	0	1	0	0	english_alpha
tetri	5	0	1	0	0	1	0	0	wordle_guesses
tetrode	7	0	1	0	0	1	0	0	english_alpha
tetrose	7	0	1	0	0	1	0	0	english_alpha
tetryl	6	0	1	0	0	1	0	0	english_alpha
tetryls	7	0	1	0	0	1	0	0	english_alpha
teuton	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
teutons	7	0	1	0	0	1	0	0	english_alpha
texan	5	1	1	0	1	1	0	0	english_alpha
texans	6	0	1	0	0	1	0	0	english_alpha
texas	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
texases	7	0	1	0	0	1	0	0	english_alpha
text	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
textile	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
texts	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
textual	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
texture	7	0	1	0	0	1	0	0	english_alpha,google_10000
thae	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives
thai	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
thais	5	0	1	0	0	1	0	0	english_alpha
thalami	7	0	1	0	0	1	0	0	english_alpha
thalia	6	0	1	0	0	1	0	0	english_alpha
thalli	6	0	1	0	0	1	0	0	english_alpha
